id,url,name,type,language,genres,status,runtime,averageRuntime,premiered,ended,officialSite,schedule_time,schedule_days,rating,weight,summary,webChannel_name,webChannel_site,dvd_country,externals_tvrage,externals_thetvdb,externals_imdb,updated
72800,https://www.tvmaze.com/shows/72800/the-mutations,The Mutations,Scripted,Chinese,"['Drama', 'Thriller']",Ended,,45.0,2023-12-30,2024-01-07,https://www.iq.com/album/the-mutations-2023-p1hemc2gm1?lang=en_us,,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday']",,23,"<p>The story is set during the late Ming Dynasty when a mysterious epidemic breaks out. It follows the thrilling journey of Chu Sijing (played by Huang Xuan), a member of the secret service, as he navigates a life-or-death crisis on a deserted island. </p>",iQIYI,https://www.iq.com/,,,441584.0,,1704576010
73376,https://www.tvmaze.com/shows/73376/the-forerunner,The Forerunner,Scripted,Chinese,,Ended,,45.0,2023-12-12,2024-01-04,https://w.mgtv.com/b/564659/20199366.html,20:00,"['Monday', 'Tuesday', 'Wednesday', 'Thursday']",,8,,Mango TV,https://w.mgtv.com/,,,443244.0,,1704361161
73410,https://www.tvmaze.com/shows/73410/you-are-what-you-eat-a-twin-experiment,You Are What You Eat: A Twin Experiment,Documentary,English,"['Food', 'Medical']",Ended,,50.0,2024-01-01,2024-01-01,https://www.netflix.com/title/81133260,,,,38,<p>Identical twins change their diets and lifestyles for eight weeks in a unique scientific experiment designed to explore how certain foods impact the body.</p>,Netflix,https://www.netflix.com/,,,,,1704117585
73721,https://www.tvmaze.com/shows/73721/the-changemakers,The Changemakers,Documentary,English,,Ended,,52.0,2024-01-01,2024-01-01,https://www.paramountplus.com/shows/the-changemakers/,,,,23,"<p>The Changemakers is a new 8-part series to illuminate amazing stories from across the globe, where communities are working together for a better future.</p>",Paramount+,https://www.paramountplus.com/,,,444118.0,tt22502628,1704633150
74029,https://www.tvmaze.com/shows/74029/talkoma-fd,Talkoma FD,Talk Show,,,Running,,62.0,2024-01-01,,https://www.youtube.com/@LemmeHeffernan,,"['Monday', 'Thursday']",,7,<p>Welcome to <b>Talkoma FD</b> a weekly behind the scenes show for season 4 of Tacoma FD with your hosts Kevin Heffernan &amp; Steve Lemme. </p>,YouTube,https://www.youtube.com,,,,,1706729995
75271,https://www.tvmaze.com/shows/75271/engineering-evolved,Engineering Evolved,Documentary,English,,Running,,53.0,2023-12-04,,https://www.primevideo.com/dp/amzn1.dv.gti.dd84f933-3f7d-4950-90ef-bd8d3e3de080,,,,31,"<p><b>Engineering Evolved</b> takes you on a captivating ride through the evolution of transportation. From high-speed trains to submarines, each episode uncovers the engineering marvels that shape our world.</p>",Prime Video,https://www.primevideo.com,,,447332.0,,1710189261
77144,https://www.tvmaze.com/shows/77144/al-khaen,Al Kha'en,Scripted,Arabic,"['Drama', 'Mystery']",Ended,,45.0,2023-11-05,2024-02-29,https://shahid.mbc.net/en/series/Al-Khaen/series-1003747,,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Sunday']",,3,<p>Dr. Aseel's perfect life is shattered when she discovers that her husband Seif is having an affair. Her subsequent quest for vengeance takes her down a dark path.</p>,Shahid,,,,441523.0,tt29894652,1716053213
77201,https://www.tvmaze.com/shows/77201/first-edition,First Edition,News,English,,Running,120.0,120.0,2024-01-01,,,07:00,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",,9,,Newsmax2,https://www.newsmaxtv.com/n2,,,,,1717018588
77214,https://www.tvmaze.com/shows/77214/history-hunter,History Hunter,Documentary,Hindi,['History'],Ended,,23.0,2023-11-20,2024-01-08,https://discoveryplus.in/show/history-hunter-in,,['Monday'],,1,"<p>Discover the quest to unearth fascinating stories and unexplained mysteries from India's history. Manish Paul is on the hunt to explore the unexplained from hundreds of years ago, which continues to elude us to this day.</p>",discovery+,https://www.discoveryplus.com/,,,,tt29802022,1716261547
77371,https://www.tvmaze.com/shows/77371/bagan-beginning,Bagan Beginning,Scripted,Burmese,['Romance'],Ended,,28.0,2023-12-18,2024-01-09,https://www.youtube.com/@trustentertainment3430,,"['Monday', 'Tuesday']",,8,"<p>Mani and Lyan are two friends who have grown up together and forged a close bond. When their relationship starts to develop into something more they realise they will have to overcome the restrictions of their culture and the harsh judgement of others. Will the two young men be able to make the choice they want and give themselves a proper chance to forge their future together, or will they bow to their expected responsibilities and put family first?</p>",YouTube,https://www.youtube.com,,,443887.0,,1716829340
77660,https://www.tvmaze.com/shows/77660/2-bears-1-cave,"2 Bears, 1 Cave",Talk Show,,['Comedy'],Running,,77.0,2019-07-01,,https://www.youtube.com/playlist?list=PL-i3EV1v5hLeT91DuXckUf6tsbMfLgZno,,['Monday'],,4,"<p>Weekly, comedian best friends Tom Segura and Bert Kreischer get together in the bear cave at YMH Studios to do what bears do: make each other laugh.</p>",YouTube,https://www.youtube.com,,,379047.0,tt12058204,1738423279
79903,https://www.tvmaze.com/shows/79903/la-voz-de-la-manana,La Voz de la Mañana,News,Spanish,,Running,120.0,120.0,2022-04-24,,https://www.univision.com/shows/la-voz-de-la-manana,07:00,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",,7,"<p>Perfect combination of breaking news, current affairs and popular culture trends.</p>",ViX,https://vix.com/,,,,,1727731770
82316,https://www.tvmaze.com/shows/82316/rideau-de-fer-loccupation-sovietique,Rideau de fer - L'occupation soviétique,Documentary,French,,Running,,,2024-01-01,,https://www.arte.tv/fr/videos/RC-025612/rideau-de-fer-l-occupation-sovietique/,,,,31,"<p>How did the Soviet Union impose its communist ideology on central and eastern Europe after the Second World War? From 1945 until the building of the Berlin Wall in 1961, citizens of central and eastern Europe tell their stories of how their countries were occupied and transformed into communist states.</p>",ARTE.tv,,,,,,1738100199
42893,https://www.tvmaze.com/shows/42893/family-feud-canada,Family Feud Canada,Game Show,English,,Running,,30.0,2019-12-16,,https://www.cbc.ca/television/familyfeud,09:00,"['Monday', 'Tuesday', 'Wednesday', 'Thursday']",,75,"<p>Comedian and <i>Mr. D</i> star Gerry Dee hosts <b>Family Feud Canada</b>. Gerry invites families from across Canada to compete to guess the most popular answers to fun, family-friendly survey questions.</p>",CBC Gem,https://gem.cbc.ca/,,,373031.0,tt11478344,1708169025
76216,https://www.tvmaze.com/shows/76216/abc-news-live-first,ABC News Live First,News,English,,Running,,240.0,2024-01-01,,https://abcnews.go.com/Live,09:00,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",,39,"<p><b>ABC News Live First</b> will bring streaming viewers the latest headlines, compelling stories, interviews and roundtable discussions.</p>",ABC News Live,https://abcnews.go.com/Live,,,,,1725650246
73206,https://www.tvmaze.com/shows/73206/the-hope,The Hope,Scripted,Chinese,['Drama'],Ended,,45.0,2023-12-10,2024-01-07,https://www.youku.tv/v_nextstage/id_aedb8461767e44b283df.html?spm=a2hja.14919748_WEBHOME_JINGXUAN.drawer7.d_zj1_3&s=aedb8461767e44b283df&scm=20140719.manual.37534.show_aedb8461767e44b283df,21:30,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday']",,8,"<p>In order to unleash the potential of students, Minglong Experimental Senior High School, a private school in Xingzhou City, established Senior 3, Class 11 led by outstanding English teacher Lei Ming and the psychology teacher Sang Xia. Li Ran, an ordinary Senior 3 student at Minglong Experimental Senior High School, lost his parents at a young age and has been relying on his grandmother. Despite her illness, his grandmother worked hard to support him, insisting that he go to college to fulfill his dream of building robots. In order to support his grandmother's medical treatment, the filial Li Ran planned to drop out of school and work. Lei Ming, not giving up on any student, tried every means to prevent Li Ran from dropping out. He accepted him, along with Cheng Yushan and other students facing various difficulties, into Class 11. To help them regain their dreams, Lei Ming and Sang Xia, from the perspectives of education and psychological counseling, tailored their teaching methods, guided students to develop good study habits, and assisted each student in facing challenges, improving family relationships, and fostering an optimistic mindset. In the end, Li Ran and other students, through hard work, successfully entered their desired universities, embarking on a new journey in life.</p>",Youku,,,,439280.0,,1704576025
78818,https://www.tvmaze.com/shows/78818/riley-rocket,Riley Rocket,Animation,English,,To Be Determined,11.0,11.0,2023-10-23,,https://www.knowledgekids.ca/videos/riley-rocket,,,,4,<p>Crank up the volume with Megablast! These super sonic heroes save the day with the power of music.</p>,Knowledge:kids,https://www.knowledgekids.ca/,,,448382.0,tt28078098,1723148949
812,https://www.tvmaze.com/shows/812/days-of-our-lives,Days of Our Lives,Scripted,English,"['Drama', 'Family', 'Romance']",Running,,58.0,1965-11-08,,https://www.peacocktv.com/stream-tv/days-of-our-lives,,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",7.0,96,"<p><b>Days of our Lives</b> is set in the fictitious Midwestern town of Salem. The core families are the Bradys, the Hortons and the DiMeras, and the multi-layered storylines involve elements of romance, adventure, mystery, comedy and drama.</p><p>Beginning on September 12, 2022, DAYS became exclusive to streaming on Peacock.</p>",Peacock,https://www.peacocktv.com/,,3256.0,70366.0,tt0058796,1739039394
6146,https://www.tvmaze.com/shows/6146/rooster-teeth-podcast,Rooster Teeth Podcast,Talk Show,English,['Comedy'],Ended,90.0,90.0,2008-12-09,2024-04-15,https://roosterteeth.com/series/rt-podcast,,"['Monday', 'Tuesday']",,39,"<p>On a more or less weekly basis the Rooster Teeth (creators of Red vs. Blue) crew discuss gaming, films and projects that they are currently working on.</p>",Rooster Teeth,https://roosterteeth.com/,,,264458.0,,1737158117
22473,https://www.tvmaze.com/shows/22473/raw-talk,RAW Talk,Talk Show,English,['Sports'],Running,,30.0,2016-10-30,,https://watch.wwe.com/in-ring/Raw-Talk-1004,,['Monday'],,38,"<p>On <b>RAW Talk</b>, Renee Young catches up with your favorite WWE RAW Superstars after each episode of ""RAW"" airs on the USA Network to hear their thoughts on all of that evening's action.</p>",WWE Network,,,,335558.0,,1704104449
73192,https://www.tvmaze.com/shows/73192/nbc-news-daily,NBC News Daily,News,English,,Running,,240.0,2022-09-12,,https://www.nbcnews.com/now,12:00,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",,59,<p>NBC News provides viewers with up-to-the-minute national and international news.</p>,NBC.com,,,,424057.0,tt21450424,1738950817
77453,https://www.tvmaze.com/shows/77453/cbs-news-247,CBS News 24/7,News,English,,Running,300.0,300.0,2024-01-01,,,12:00,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",,6,<p>Live news and top stories on CBS News 24/7.</p>,CBS News,,,,,,1717337743
57165,https://www.tvmaze.com/shows/57165/hope-street,Hope Street,Scripted,English,"['Drama', 'Crime']",Running,,44.0,2021-11-24,,https://www.bbc.co.uk/programmes/m0011yc0,,,5.7,95,"<p>The series is set in the fictional town of Port Devine on the Northern Ireland coast and will focus on Port Devine's police department – and the mysterious arrival of English Detective Constable Alimah Kahn, the first Muslim police officer in the town's history. The character-led series combines a long-running serial narrative with self-contained crime stories in each episode.</p>",BBC iPlayer,https://www.bbc.co.uk/iplayer,,,,tt14354984,1730216403
76075,https://www.tvmaze.com/shows/76075/cbs-news-latest-headlines,CBS News Latest Headlines,News,English,,Running,240.0,240.0,2024-01-01,,https://www.cbsnews.com/,13:00,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",,4,<p>The latest headlines and top stories from CBS News.</p>,CBS News,,,,,,1713833937
76217,https://www.tvmaze.com/shows/76217/abc-news-live,ABC News Live,News,English,,Running,,180.0,2024-01-01,,https://abcnews.go.com/Live,13:00,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",,39,"<p><b>ABC News Live</b> will bring streaming viewers the latest headlines, compelling stories, interviews and roundtable discussions.</p>",ABC News Live,https://abcnews.go.com/Live,,,,,1725650096
66609,https://www.tvmaze.com/shows/66609/robson-greens-weekend-escapes,Robson Green's Weekend Escapes,Documentary,English,['Travel'],Running,,29.0,2023-01-23,,https://www.bbc.co.uk/programmes/p0dp32m9,,,6.6,38,"<p>Relax, reset and recharge. Robson takes the roads less travelled across his beloved North East England. With famous friends, he finds wellbeing and adventure in wonderful places.</p>",BBC iPlayer,https://www.bbc.co.uk/iplayer,,,,,1725225898
2504,https://www.tvmaze.com/shows/2504/goede-tijden-slechte-tijden,"Goede Tijden, Slechte Tijden",Scripted,Dutch,"['Drama', 'Romance']",Running,23.0,25.0,1990-10-01,,http://gtst.nl/#!/,20:00,"['Monday', 'Tuesday', 'Wednesday', 'Thursday']",,81,,,,,19056.0,104271.0,tt0096597,1738892391
11476,https://www.tvmaze.com/shows/11476/mesternes-mester,Mesternes Mester,Reality,Norwegian,['Sports'],Running,,60.0,2009-01-09,,https://tv.nrk.no/serie/mesternes-mester,06:00,['Friday'],7.8,37,<p>Eleven former top athletes are gathered and live together while they compete against each other for the title <b>Mesternes Mester</b> (Best of the Best). In each program they must complete challenging competitions that put all their abilities to the test.</p>,NRK TV,https://tv.nrk.no,,30951.0,252932.0,tt5920174,1739024966
76220,https://www.tvmaze.com/shows/76220/abc-news-live-reports,ABC News Live Reports,News,English,,Running,,120.0,2024-01-01,,https://abcnews.go.com/Live,17:00,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",,39,"<p><b>ABC News Live Reports</b> is the rare national newscast based in Los Angeles, in what the network is billing as an ""outside the Beltway"" focus on politics for the 2024 election cycle. </p>",ABC News Live,https://abcnews.go.com/Live,,,,,1725650330
72738,https://www.tvmaze.com/shows/72738/sanningen,Sanningen,Scripted,Swedish,"['Drama', 'Crime']",To Be Determined,,40.0,2023-12-25,,https://www.tv4play.se/program/c8c0d2ca6bd81bf5a291/sanningen,00:00,,5.8,86,"<p>Iris Broman is the new manager of the Kalla Fall group in Malmö. She has just broken up from her old life in Stockholm and moved into her half-sister's house by the sea in Ystad. On the same day that Iris starts her new job, a skull is found in the forest.</p>",TV4 Play,,,,443351.0,tt19818812,1730013576
