id,name,season,number,type,airdate,airtime,airstamp,runtime,rating,show_id
2745771,South Coast,1,1.0,regular,2024-01-21,21:00,2024-01-21T21:00:00+00:00,60.0,,74080
2749045,West Coast,1,2.0,regular,2024-01-21,21:00,2024-01-21T21:00:00+00:00,60.0,,74080
2749046,Florida,1,3.0,regular,2024-01-21,21:00,2024-01-21T21:00:00+00:00,60.0,,74080
2749047,East Coast,1,4.0,regular,2024-01-21,21:00,2024-01-21T21:00:00+00:00,60.0,,74080
2921730,Episode 6,2024,6.0,regular,2024-01-21,17:00,2024-01-21T22:00:00+00:00,30.0,,10564
2836672,The Takeout: Rapper Fat Joe,2024,3.0,regular,2024-01-21,17:00,2024-01-21T22:00:00+00:00,60.0,,76060
2768872,"963: Low-Key Clippy - Verizon Fees, AI Translations, Microsoft Hack",2024,3.0,regular,2024-01-21,17:15,2024-01-21T22:15:00+00:00,120.0,,17584
2725736,Försoningen,1,6.0,regular,2024-01-21,00:00,2024-01-21T23:00:00+00:00,40.0,7.5,72738
2681620,Vem bor i kungens festsal?,9,8.0,regular,2024-01-21,02:00,2024-01-22T01:00:00+00:00,60.0,,22207
2737178,Elisabeth Ohlson,18,2.0,regular,2024-01-21,02:00,2024-01-22T01:00:00+00:00,,,66359
2732771,Dokumentärfilmaren,1,3.0,regular,2024-01-21,02:00,2024-01-22T01:00:00+00:00,59.0,,73775
2842173,Episode 3,2024,3.0,regular,2024-01-21,04:30,2024-01-22T09:30:00+00:00,30.0,,76062
2730933,Серия 09,1,9.0,regular,2024-01-22,,2024-01-22T00:00:00+00:00,24.0,8.5,73456
2739664,Episode 418,6,54.0,regular,2024-01-22,10:00,2024-01-22T02:00:00+00:00,5.0,,54610
2764090,Episode 346,1,346.0,regular,2024-01-22,10:00,2024-01-22T02:00:00+00:00,10.0,,55019
2723028,Episode 269,1,269.0,regular,2024-01-22,10:00,2024-01-22T02:00:00+00:00,,,62143
2742867,Episode 215,5,19.0,regular,2024-01-22,10:00,2024-01-22T02:00:00+00:00,10.0,,63068
2659606,Spiritual Furnace,1,20.0,regular,2024-01-22,10:00,2024-01-22T02:00:00+00:00,,,71544
2731472,Episode 5,1,5.0,regular,2024-01-22,10:00,2024-01-22T02:00:00+00:00,16.0,,73749
2741688,Episode 9,1,9.0,regular,2024-01-22,10:00,2024-01-22T02:00:00+00:00,15.0,,73972
2741689,Episode 10,1,10.0,regular,2024-01-22,10:00,2024-01-22T02:00:00+00:00,15.0,,73972
2796493,Episode 7,1,7.0,regular,2024-01-22,10:00,2024-01-22T02:00:00+00:00,18.0,,75213
2726107,Episode 47,1,47.0,regular,2024-01-22,11:30,2024-01-22T03:30:00+00:00,15.0,,73703
2726108,Episode 48,1,48.0,regular,2024-01-22,11:30,2024-01-22T03:30:00+00:00,15.0,,73703
2797898,Episode 118,3,26.0,regular,2024-01-22,,2024-01-22T04:00:00+00:00,,,67677
2704652,Episode 48,1,48.0,regular,2024-01-22,,2024-01-22T04:00:00+00:00,,,72226
2736433,Episode 22,1,22.0,regular,2024-01-22,12:00,2024-01-22T04:00:00+00:00,15.0,,73822
2740171,Episode 21,1,21.0,regular,2024-01-22,12:00,2024-01-22T04:00:00+00:00,11.0,,73946
2742618,Episode 16,1,16.0,regular,2024-01-22,12:00,2024-01-22T04:00:00+00:00,15.0,,73947
2744552,Episode 17,1,17.0,regular,2024-01-22,12:00,2024-01-22T04:00:00+00:00,10.0,,74055
2744553,Episode 18,1,18.0,regular,2024-01-22,12:00,2024-01-22T04:00:00+00:00,10.0,,74055
2746104,Episode 13,1,13.0,regular,2024-01-22,12:00,2024-01-22T04:00:00+00:00,15.0,,74056
2746105,Episode 14,1,14.0,regular,2024-01-22,12:00,2024-01-22T04:00:00+00:00,15.0,,74056
2748456,Episode 1,1,1.0,regular,2024-01-22,12:00,2024-01-22T04:00:00+00:00,15.0,,74099
2748457,Episode 2,1,2.0,regular,2024-01-22,12:00,2024-01-22T04:00:00+00:00,15.0,,74099
2748458,Episode 3,1,3.0,regular,2024-01-22,12:00,2024-01-22T04:00:00+00:00,15.0,,74099
2748459,Episode 4,1,4.0,regular,2024-01-22,12:00,2024-01-22T04:00:00+00:00,15.0,,74099
2748460,Episode 5,1,5.0,regular,2024-01-22,12:00,2024-01-22T04:00:00+00:00,15.0,,74099
2748461,Episode 6,1,6.0,regular,2024-01-22,12:00,2024-01-22T04:00:00+00:00,15.0,,74099
2748462,Episode 7,1,7.0,regular,2024-01-22,12:00,2024-01-22T04:00:00+00:00,15.0,,74099
2748463,Episode 8,1,8.0,regular,2024-01-22,12:00,2024-01-22T04:00:00+00:00,15.0,,74099
2787440,Noah II,1,1.0,regular,2024-01-22,,2024-01-22T04:00:00+00:00,,,75066
2787441,Vengeful Ghost,1,2.0,regular,2024-01-22,,2024-01-22T04:00:00+00:00,,,75066
2881059,Episode 45,1,45.0,regular,2024-01-22,,2024-01-22T04:00:00+00:00,2.0,,77232
2788619,Огород,15,14.0,regular,2024-01-22,17:35,2024-01-22T05:35:00+00:00,25.0,,26268
2739211,22/01/2024,2024,13.0,regular,2024-01-22,06:00,2024-01-22T06:00:00+00:00,28.0,,793
2741652,Episode 3,2,3.0,regular,2024-01-22,06:00,2024-01-22T06:00:00+00:00,58.0,,60426
2744759,Episode 1,1,1.0,regular,2024-01-22,06:00,2024-01-22T06:00:00+00:00,28.0,,69451
2744760,Episode 2,1,2.0,regular,2024-01-22,06:00,2024-01-22T06:00:00+00:00,29.0,,69451
2744761,Episode 3,1,3.0,regular,2024-01-22,06:00,2024-01-22T06:00:00+00:00,29.0,,69451
2744762,Episode 4,1,4.0,regular,2024-01-22,06:00,2024-01-22T06:00:00+00:00,29.0,,69451
2744763,Episode 5,1,5.0,regular,2024-01-22,06:00,2024-01-22T06:00:00+00:00,28.0,,69451
2744764,Episode 6,1,6.0,regular,2024-01-22,06:00,2024-01-22T06:00:00+00:00,29.0,,69451
2744765,Episode 7,1,7.0,regular,2024-01-22,06:00,2024-01-22T06:00:00+00:00,28.0,,69451
2744766,Episode 8,1,8.0,regular,2024-01-22,06:00,2024-01-22T06:00:00+00:00,29.0,,69451
2744767,Episode 9,1,9.0,regular,2024-01-22,06:00,2024-01-22T06:00:00+00:00,28.0,,69451
2744768,Episode 10,1,10.0,regular,2024-01-22,06:00,2024-01-22T06:00:00+00:00,28.0,,69451
2744769,Episode 11,1,11.0,regular,2024-01-22,06:00,2024-01-22T06:00:00+00:00,28.0,,69451
2744770,Episode 12,1,12.0,regular,2024-01-22,06:00,2024-01-22T06:00:00+00:00,28.0,,69451
2744771,Episode 13,1,13.0,regular,2024-01-22,06:00,2024-01-22T06:00:00+00:00,28.0,,69451
2744772,Episode 14,1,14.0,regular,2024-01-22,06:00,2024-01-22T06:00:00+00:00,28.0,,69451
2744773,Episode 15,1,15.0,regular,2024-01-22,06:00,2024-01-22T06:00:00+00:00,28.0,,69451
2740401,The One with the Mystery Donors,1,1.0,regular,2024-01-22,06:00,2024-01-22T06:00:00+00:00,47.0,,73949
2749742,The One with the Genetic Twins Born to Different Mothers,1,2.0,regular,2024-01-22,06:00,2024-01-22T06:00:00+00:00,44.0,,73949
2749743,The One with Twenty-One Siblings,1,3.0,regular,2024-01-22,06:00,2024-01-22T06:00:00+00:00,46.0,,73949
2749744,The One with the Parents,1,4.0,regular,2024-01-22,06:00,2024-01-22T06:00:00+00:00,47.0,,73949
2749864,"#1 | Шастун, Шевелев, Мартыненко, Сентюрин, Ваш",1,1.0,regular,2024-01-22,18:00,2024-01-22T06:00:00+00:00,60.0,,74177
2846403,Knock-Knock! Who's There?,1,25.0,regular,2024-01-22,,2024-01-22T06:30:00+00:00,,,76550
2737134,Серия 01,1,1.0,regular,2024-01-22,20:00,2024-01-22T08:00:00+00:00,30.0,,73898
2744878,Серия 02,1,2.0,regular,2024-01-22,20:00,2024-01-22T08:00:00+00:00,30.0,,73898
2750747,Сухой заплыв,20,117.0,regular,2024-01-22,21:35,2024-01-22T09:35:00+00:00,39.0,,43648
2747073,Episode 5,1,5.0,regular,2024-01-22,18:00,2024-01-22T10:00:00+00:00,45.0,,69798
2747074,Episode 6,1,6.0,regular,2024-01-22,18:00,2024-01-22T10:00:00+00:00,45.0,,69798
2732117,61회: 송이가 AB형이 될 수 있지?,1,61.0,regular,2024-01-22,19:00,2024-01-22T10:00:00+00:00,30.0,,71005
2744509,Episode 11,1,11.0,regular,2024-01-22,18:00,2024-01-22T10:00:00+00:00,45.0,,71163
2744510,Episode 12,1,12.0,regular,2024-01-22,18:00,2024-01-22T10:00:00+00:00,45.0,,71163
2742859,Episode 19,1,19.0,regular,2024-01-22,18:00,2024-01-22T10:00:00+00:00,45.0,,73952
